from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_exact_match
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5988,12,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs32_iters3000_regular_6-12seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5988,12,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs32_iters3000_regular_6-12seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_3,False,,False,,3000.0,18.67816162109375
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_2,False,,False,,3000.0,20.402297973632812
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_1,False,,False,,3000.0,21.216474533081055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,129,1.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem1_bs32_iters3000_regular/run_4,False,,False,,3000.0,21.982759475708008
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_no_clip/run_3,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_no_clip/run_2,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,5,113,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{5}seg_mem10_bs32_iters3000_regular_no_clip/run_1,True,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_2-17seg_eval/run_2,False,,False,,,17.305849075317383
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8483,17,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8483-512-{17}seg_mem10_bs32_iters3000_regular_2-17seg_eval/run_1,False,,False,,,16.634708404541016
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,15968,32,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_15968-512-{32}seg_mem10_bs32_iters3000_regular_10-32seg_eval/run_2,False,,False,,,99.1371078491211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular_from_cpt_0-1/run_3,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,1500.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,360.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,499,1,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,360.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_6-10seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_6-10seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_6-5seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_6-5seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt.experimental:RMTEncoderTBPTT,encoder,1e-05,32,1,linear,499,4,138,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem10_bs32_iters3000_regular_tbptt_-1-3/run_1,False,,False,,3000.0,18.55225372314453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_iters3000_regular_9-3seg_eval/run_3,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_iters3000_regular_9-3seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_3-5seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_iters3000_regular_3-5seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_iters3000_regular_9-10seg_eval/run_3,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_iters3000_regular_9-10seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,7485,15,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_iters3000_regular_8-15seg_eval/run_3,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,7485,15,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_iters3000_regular_8-15seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,9481,19,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_9481-512-{19}seg_mem10_bs32_iters3000_regular_2-19seg_eval/run_2,False,,False,,,17.114093780517578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,9481,19,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_9481-512-{19}seg_mem10_bs32_iters3000_regular_2-19seg_eval/run_1,False,,False,,,15.915628433227539
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,9980,20,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_9980-512-{20}seg_mem10_bs32_iters3000_regular_6-20seg_eval/run_2,False,,False,,,99.95206451416016
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,9980,20,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_9980-512-{20}seg_mem10_bs32_iters3000_regular_6-20seg_eval/run_1,False,,False,,,99.80824279785156
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,7984,16,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7984-512-{16}seg_mem10_bs32_iters3000_regular_3-16seg_eval/run_2,False,,False,,,57.43048858642578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,7984,16,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_7984-512-{16}seg_mem10_bs32_iters3000_regular_3-16seg_eval/run_1,False,,False,,,54.3624153137207
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_iters3000_regular_1-6seg_eval/run_2,False,,False,,,15.963566780090332
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_iters3000_regular_1-6seg_eval/run_1,False,,False,,,17.881113052368164
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_1-18seg_eval/run_2,False,,False,,,15.292426109313965
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,8982,18,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_8982-512-{18}seg_mem10_bs32_iters3000_regular_1-18seg_eval/run_1,False,,False,,,17.40172576904297
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,5489,11,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs32_iters3000_regular_7-11seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,5489,11,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs32_iters3000_regular_7-11seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_4-3seg_eval/run_2,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,1497,3,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_iters3000_regular_4-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_ilm/run_3,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,2,263,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{2}seg_mem10_bs32_iters3000_regular_ilm/run_4,False,,False,,3000.0,99.95211029052734
bert-base-cased,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_3,False,,False,,3000.0,18.24712562561035
bert-base-cased,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_2,False,,False,,3000.0,19.44444465637207
bert-base-cased,,modeling_rmt.experimental:RMTEncoderMemFromSep,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular_mem_from_sep_normal/run_1,False,,False,,3000.0,17.768199920654297
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_3-10seg_eval/run_2,False,,False,,,87.77565002441406
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,4990,10,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs32_iters3000_regular_3-10seg_eval/run_1,False,,False,,,85.618408203125
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,9980,20,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_9980-512-{20}seg_mem10_bs32_iters3000_regular_2-20seg_eval/run_2,False,,False,,,16.20326042175293
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,9980,20,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_9980-512-{20}seg_mem10_bs32_iters3000_regular_2-20seg_eval/run_1,False,,False,,,16.538829803466797
bert-base-cased,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_ilm/run_3,False,,False,,3000.0,19.44444465637207
bert-base-cased,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_ilm/run_2,False,,False,,3000.0,99.90421295166016
bert-base-cased,,modeling_rmt:RMTEncoderHorizontalMemory,encoder,1e-05,4,4,linear,499,3,171,1.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem1_bs32_iters3000_regular_ilm/run_1,False,,False,,3000.0,19.25287437438965
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,998,2,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_iters3000_regular_5-2seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,998,2,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_iters3000_regular_5-2seg_eval/run_1,False,,False,,0.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6986,14,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs32_iters3000_regular_2-14seg_eval/run_2,False,,False,,,20.565675735473633
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,2,linear,6986,14,512,10.0,regular,../runs/curriculum_task/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs32_iters3000_regular_2-14seg_eval/run_1,False,,False,,,21.476511001586914
bert-base-cased,,modeling_rmt.experimental:RMTEncoderTBPTT,encoder,1e-05,32,1,linear,499,6,97,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{6}seg_mem10_bs32_iters3000_regular_tbptt_-1-1/run_1,False,,False,,3000.0,19.031639099121094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_3,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,499,3,180,10.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_7,False,,False,,3000.0,20.32598304748535
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_2,False,,False,,3000.0,17.576627731323242
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_5,False,,False,,3000.0,18.744007110595703
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,18.77394676208496
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,3,180,10.0,regular,../runs/framework/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_4,False,,False,,3000.0,99.95211029052734
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,499,3,180,10.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{3}seg_mem10_bs32_iters3000_regular/run_6,False,,False,,3000.0,99.90412139892578
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters15000_regular/run_3,False,,False,,15000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters15000_regular/run_2,False,,False,,15000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,4,linear,499,4,110,20.0,regular,../runs/test/babilong/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{4}seg_mem20_bs32_iters15000_regular/run_1,False,,False,,15000.0,19.875478744506836
